START_SHOWCONTROL
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,PART_NUMBER,LABEL,TIME_ADDRESS,DATE,TRIGGER,ACTION
28,Event,867,64,5,Velocity 0x40,,,MIDI: 90 5A 40,Macro 8067 
28,Event,867,65,5,Velocity 0x41,,,MIDI: 90 5A 41,Macro 8067 
28,Event,867,66,5,Velocity 0x42,,,MIDI: 90 5A 42,Macro 8067 
28,Event,867,67,5,Velocity 0x43,,,MIDI: 90 5A 43,Macro 8067 
28,Event,867,68,5,Velocity 0x44,,,MIDI: 90 5A 44,Macro 8067 
28,Event,867,69,5,Velocity 0x45,,,MIDI: 90 5A 45,Macro 8067 
28,Event,867,70,5,Velocity 0x46,,,MIDI: 90 5A 46,Macro 8067 
28,Event,867,71,5,Velocity 0x47,,,MIDI: 90 5A 47,Macro 8067 
28,Event,867,72,5,Velocity 0x48,,,MIDI: 90 5A 48,Macro 8067 
28,Event,867,73,5,Velocity 0x49,,,MIDI: 90 5A 49,Macro 8067 
28,Event,867,74,5,Velocity 0x4A,,,MIDI: 90 5A 4A,Macro 8067 
28,Event,867,75,5,Velocity 0x4B,,,MIDI: 90 5A 4B,Macro 8067 
28,Event,867,76,5,Velocity 0x4C,,,MIDI: 90 5A 4C,Macro 8067 
28,Event,867,77,5,Velocity 0x4D,,,MIDI: 90 5A 4D,Macro 8067 
28,Event,867,78,5,Velocity 0x4E,,,MIDI: 90 5A 4E,Macro 8067 
28,Event,867,79,5,Velocity 0x4F,,,MIDI: 90 5A 4F,Macro 8067 
28,Event,867,80,5,Velocity 0x50,,,MIDI: 90 5A 50,Macro 8067 
28,Event,867,81,5,Velocity 0x51,,,MIDI: 90 5A 51,Macro 8067 
28,Event,867,82,5,Velocity 0x52,,,MIDI: 90 5A 52,Macro 8067 
28,Event,867,83,5,Velocity 0x53,,,MIDI: 90 5A 53,Macro 8067 
28,Event,867,84,5,Velocity 0x54,,,MIDI: 90 5A 54,Macro 8067 
28,Event,867,85,5,Velocity 0x55,,,MIDI: 90 5A 55,Macro 8067 
28,Event,867,86,5,Velocity 0x56,,,MIDI: 90 5A 56,Macro 8067 
28,Event,867,87,5,Velocity 0x57,,,MIDI: 90 5A 57,Macro 8067 
28,Event,867,88,5,Velocity 0x58,,,MIDI: 90 5A 58,Macro 8067 
28,Event,867,89,5,Velocity 0x59,,,MIDI: 90 5A 59,Macro 8067 
28,Event,867,90,5,Velocity 0x5A,,,MIDI: 90 5A 5A,Macro 8067 
28,Event,867,91,5,Velocity 0x5B,,,MIDI: 90 5A 5B,Macro 8067 
28,Event,867,92,5,Velocity 0x5C,,,MIDI: 90 5A 5C,Macro 8067 
28,Event,867,93,5,Velocity 0x5D,,,MIDI: 90 5A 5D,Macro 8067 
28,Event,867,94,5,Velocity 0x5E,,,MIDI: 90 5A 5E,Macro 8067 
28,Event,867,95,5,Velocity 0x5F,,,MIDI: 90 5A 5F,Macro 8067 
28,Event,867,96,5,Velocity 0x60,,,MIDI: 90 5A 60,Macro 8067 
28,Event,867,97,5,Velocity 0x61,,,MIDI: 90 5A 61,Macro 8067 
28,Event,867,98,5,Velocity 0x62,,,MIDI: 90 5A 62,Macro 8067 
28,Event,867,99,5,Velocity 0x63,,,MIDI: 90 5A 63,Macro 8067 
28,Event,867,100,5,Velocity 0x64,,,MIDI: 90 5A 64,Macro 8067 
28,Event,867,101,5,Velocity 0x65,,,MIDI: 90 5A 65,Macro 8067 
28,Event,867,102,5,Velocity 0x66,,,MIDI: 90 5A 66,Macro 8067 
28,Event,867,103,5,Velocity 0x67,,,MIDI: 90 5A 67,Macro 8067 
28,Event,867,104,5,Velocity 0x68,,,MIDI: 90 5A 68,Macro 8067 
28,Event,867,105,5,Velocity 0x69,,,MIDI: 90 5A 69,Macro 8067 
28,Event,867,106,5,Velocity 0x6A,,,MIDI: 90 5A 6A,Macro 8067 
28,Event,867,107,5,Velocity 0x6B,,,MIDI: 90 5A 6B,Macro 8067 
28,Event,867,108,5,Velocity 0x6C,,,MIDI: 90 5A 6C,Macro 8067 
28,Event,867,109,5,Velocity 0x6D,,,MIDI: 90 5A 6D,Macro 8067 
28,Event,867,110,5,Velocity 0x6E,,,MIDI: 90 5A 6E,Macro 8067 
28,Event,867,111,5,Velocity 0x6F,,,MIDI: 90 5A 6F,Macro 8067 
28,Event,867,112,5,Velocity 0x70,,,MIDI: 90 5A 70,Macro 8067 
28,Event,867,113,5,Velocity 0x71,,,MIDI: 90 5A 71,Macro 8067 
28,Event,867,114,5,Velocity 0x72,,,MIDI: 90 5A 72,Macro 8067 
28,Event,867,115,5,Velocity 0x73,,,MIDI: 90 5A 73,Macro 8067 
28,Event,867,116,5,Velocity 0x74,,,MIDI: 90 5A 74,Macro 8067 
28,Event,867,117,5,Velocity 0x75,,,MIDI: 90 5A 75,Macro 8067 
28,Event,867,118,5,Velocity 0x76,,,MIDI: 90 5A 76,Macro 8067 
28,Event,867,119,5,Velocity 0x77,,,MIDI: 90 5A 77,Macro 8067 
28,Event,867,120,5,Velocity 0x78,,,MIDI: 90 5A 78,Macro 8067 
28,Event,867,121,5,Velocity 0x79,,,MIDI: 90 5A 79,Macro 8067 
28,Event,867,122,5,Velocity 0x7A,,,MIDI: 90 5A 7A,Macro 8067 
28,Event,867,123,5,Velocity 0x7B,,,MIDI: 90 5A 7B,Macro 8067 
28,Event,867,124,5,Velocity 0x7C,,,MIDI: 90 5A 7C,Macro 8067 
28,Event,867,125,5,Velocity 0x7D,,,MIDI: 90 5A 7D,Macro 8067 
28,Event,867,126,5,Velocity 0x7E,,,MIDI: 90 5A 7E,Macro 8067 
28,Event,867,127,5,Velocity 0x7F,,,MIDI: 90 5A 7F,Macro 8067 
28,Event,867,128,5,Velocity 0x00,,,MIDI: 90 5A 00,Macro 8067 
28,Event,867,129,5,Release,,,MIDI: 80 5A 00, 
28,Event,868,0,5,,,,Source 1 External,Network
28,Event,868,1,5,Velocity 0x01,,,MIDI: 90 5B 01,Macro 8068 
28,Event,868,2,5,Velocity 0x02,,,MIDI: 90 5B 02,Macro 8068 
28,Event,868,3,5,Velocity 0x03,,,MIDI: 90 5B 03,Macro 8068 
28,Event,868,4,5,Velocity 0x04,,,MIDI: 90 5B 04,Macro 8068 
28,Event,868,5,5,Velocity 0x05,,,MIDI: 90 5B 05,Macro 8068 
28,Event,868,6,5,Velocity 0x06,,,MIDI: 90 5B 06,Macro 8068 
28,Event,868,7,5,Velocity 0x07,,,MIDI: 90 5B 07,Macro 8068 
28,Event,868,8,5,Velocity 0x08,,,MIDI: 90 5B 08,Macro 8068 
28,Event,868,9,5,Velocity 0x09,,,MIDI: 90 5B 09,Macro 8068 
28,Event,868,10,5,Velocity 0x0A,,,MIDI: 90 5B 0A,Macro 8068 
28,Event,868,11,5,Velocity 0x0B,,,MIDI: 90 5B 0B,Macro 8068 
28,Event,868,12,5,Velocity 0x0C,,,MIDI: 90 5B 0C,Macro 8068 
28,Event,868,13,5,Velocity 0x0D,,,MIDI: 90 5B 0D,Macro 8068 
28,Event,868,14,5,Velocity 0x0E,,,MIDI: 90 5B 0E,Macro 8068 
28,Event,868,15,5,Velocity 0x0F,,,MIDI: 90 5B 0F,Macro 8068 
28,Event,868,16,5,Velocity 0x10,,,MIDI: 90 5B 10,Macro 8068 
28,Event,868,17,5,Velocity 0x11,,,MIDI: 90 5B 11,Macro 8068 
28,Event,868,18,5,Velocity 0x12,,,MIDI: 90 5B 12,Macro 8068 
28,Event,868,19,5,Velocity 0x13,,,MIDI: 90 5B 13,Macro 8068 
28,Event,868,20,5,Velocity 0x14,,,MIDI: 90 5B 14,Macro 8068 
28,Event,868,21,5,Velocity 0x15,,,MIDI: 90 5B 15,Macro 8068 
28,Event,868,22,5,Velocity 0x16,,,MIDI: 90 5B 16,Macro 8068 
28,Event,868,23,5,Velocity 0x17,,,MIDI: 90 5B 17,Macro 8068 
28,Event,868,24,5,Velocity 0x18,,,MIDI: 90 5B 18,Macro 8068 
28,Event,868,25,5,Velocity 0x19,,,MIDI: 90 5B 19,Macro 8068 
28,Event,868,26,5,Velocity 0x1A,,,MIDI: 90 5B 1A,Macro 8068 
28,Event,868,27,5,Velocity 0x1B,,,MIDI: 90 5B 1B,Macro 8068 
28,Event,868,28,5,Velocity 0x1C,,,MIDI: 90 5B 1C,Macro 8068 
28,Event,868,29,5,Velocity 0x1D,,,MIDI: 90 5B 1D,Macro 8068 
28,Event,868,30,5,Velocity 0x1E,,,MIDI: 90 5B 1E,Macro 8068 
28,Event,868,31,5,Velocity 0x1F,,,MIDI: 90 5B 1F,Macro 8068 
28,Event,868,32,5,Velocity 0x20,,,MIDI: 90 5B 20,Macro 8068 
28,Event,868,33,5,Velocity 0x21,,,MIDI: 90 5B 21,Macro 8068 
28,Event,868,34,5,Velocity 0x22,,,MIDI: 90 5B 22,Macro 8068 
28,Event,868,35,5,Velocity 0x23,,,MIDI: 90 5B 23,Macro 8068 
28,Event,868,36,5,Velocity 0x24,,,MIDI: 90 5B 24,Macro 8068 
28,Event,868,37,5,Velocity 0x25,,,MIDI: 90 5B 25,Macro 8068 
28,Event,868,38,5,Velocity 0x26,,,MIDI: 90 5B 26,Macro 8068 
28,Event,868,39,5,Velocity 0x27,,,MIDI: 90 5B 27,Macro 8068 
28,Event,868,40,5,Velocity 0x28,,,MIDI: 90 5B 28,Macro 8068 
28,Event,868,41,5,Velocity 0x29,,,MIDI: 90 5B 29,Macro 8068 
28,Event,868,42,5,Velocity 0x2A,,,MIDI: 90 5B 2A,Macro 8068 
28,Event,868,43,5,Velocity 0x2B,,,MIDI: 90 5B 2B,Macro 8068 
28,Event,868,44,5,Velocity 0x2C,,,MIDI: 90 5B 2C,Macro 8068 
28,Event,868,45,5,Velocity 0x2D,,,MIDI: 90 5B 2D,Macro 8068 
28,Event,868,46,5,Velocity 0x2E,,,MIDI: 90 5B 2E,Macro 8068 
28,Event,868,47,5,Velocity 0x2F,,,MIDI: 90 5B 2F,Macro 8068 
28,Event,868,48,5,Velocity 0x30,,,MIDI: 90 5B 30,Macro 8068 
28,Event,868,49,5,Velocity 0x31,,,MIDI: 90 5B 31,Macro 8068 
28,Event,868,50,5,Velocity 0x32,,,MIDI: 90 5B 32,Macro 8068 
28,Event,868,51,5,Velocity 0x33,,,MIDI: 90 5B 33,Macro 8068 
28,Event,868,52,5,Velocity 0x34,,,MIDI: 90 5B 34,Macro 8068 
28,Event,868,53,5,Velocity 0x35,,,MIDI: 90 5B 35,Macro 8068 
28,Event,868,54,5,Velocity 0x36,,,MIDI: 90 5B 36,Macro 8068 
28,Event,868,55,5,Velocity 0x37,,,MIDI: 90 5B 37,Macro 8068 
28,Event,868,56,5,Velocity 0x38,,,MIDI: 90 5B 38,Macro 8068 
28,Event,868,57,5,Velocity 0x39,,,MIDI: 90 5B 39,Macro 8068 
28,Event,868,58,5,Velocity 0x3A,,,MIDI: 90 5B 3A,Macro 8068 
28,Event,868,59,5,Velocity 0x3B,,,MIDI: 90 5B 3B,Macro 8068 
28,Event,868,60,5,Velocity 0x3C,,,MIDI: 90 5B 3C,Macro 8068 
28,Event,868,61,5,Velocity 0x3D,,,MIDI: 90 5B 3D,Macro 8068 
28,Event,868,62,5,Velocity 0x3E,,,MIDI: 90 5B 3E,Macro 8068 
28,Event,868,63,5,Velocity 0x3F,,,MIDI: 90 5B 3F,Macro 8068 
28,Event,868,64,5,Velocity 0x40,,,MIDI: 90 5B 40,Macro 8068 
28,Event,868,65,5,Velocity 0x41,,,MIDI: 90 5B 41,Macro 8068 
28,Event,868,66,5,Velocity 0x42,,,MIDI: 90 5B 42,Macro 8068 
28,Event,868,67,5,Velocity 0x43,,,MIDI: 90 5B 43,Macro 8068 
28,Event,868,68,5,Velocity 0x44,,,MIDI: 90 5B 44,Macro 8068 
28,Event,868,69,5,Velocity 0x45,,,MIDI: 90 5B 45,Macro 8068 
28,Event,868,70,5,Velocity 0x46,,,MIDI: 90 5B 46,Macro 8068 
28,Event,868,71,5,Velocity 0x47,,,MIDI: 90 5B 47,Macro 8068 
28,Event,868,72,5,Velocity 0x48,,,MIDI: 90 5B 48,Macro 8068 
28,Event,868,73,5,Velocity 0x49,,,MIDI: 90 5B 49,Macro 8068 
28,Event,868,74,5,Velocity 0x4A,,,MIDI: 90 5B 4A,Macro 8068 
28,Event,868,75,5,Velocity 0x4B,,,MIDI: 90 5B 4B,Macro 8068 
28,Event,868,76,5,Velocity 0x4C,,,MIDI: 90 5B 4C,Macro 8068 
28,Event,868,77,5,Velocity 0x4D,,,MIDI: 90 5B 4D,Macro 8068 
28,Event,868,78,5,Velocity 0x4E,,,MIDI: 90 5B 4E,Macro 8068 
28,Event,868,79,5,Velocity 0x4F,,,MIDI: 90 5B 4F,Macro 8068 
28,Event,868,80,5,Velocity 0x50,,,MIDI: 90 5B 50,Macro 8068 
28,Event,868,81,5,Velocity 0x51,,,MIDI: 90 5B 51,Macro 8068 
28,Event,868,82,5,Velocity 0x52,,,MIDI: 90 5B 52,Macro 8068 
28,Event,868,83,5,Velocity 0x53,,,MIDI: 90 5B 53,Macro 8068 
28,Event,868,84,5,Velocity 0x54,,,MIDI: 90 5B 54,Macro 8068 
28,Event,868,85,5,Velocity 0x55,,,MIDI: 90 5B 55,Macro 8068 
28,Event,868,86,5,Velocity 0x56,,,MIDI: 90 5B 56,Macro 8068 
28,Event,868,87,5,Velocity 0x57,,,MIDI: 90 5B 57,Macro 8068 
28,Event,868,88,5,Velocity 0x58,,,MIDI: 90 5B 58,Macro 8068 
28,Event,868,89,5,Velocity 0x59,,,MIDI: 90 5B 59,Macro 8068 
28,Event,868,90,5,Velocity 0x5A,,,MIDI: 90 5B 5A,Macro 8068 
28,Event,868,91,5,Velocity 0x5B,,,MIDI: 90 5B 5B,Macro 8068 
28,Event,868,92,5,Velocity 0x5C,,,MIDI: 90 5B 5C,Macro 8068 
28,Event,868,93,5,Velocity 0x5D,,,MIDI: 90 5B 5D,Macro 8068 
28,Event,868,94,5,Velocity 0x5E,,,MIDI: 90 5B 5E,Macro 8068 
28,Event,868,95,5,Velocity 0x5F,,,MIDI: 90 5B 5F,Macro 8068 
28,Event,868,96,5,Velocity 0x60,,,MIDI: 90 5B 60,Macro 8068 
28,Event,868,97,5,Velocity 0x61,,,MIDI: 90 5B 61,Macro 8068 
28,Event,868,98,5,Velocity 0x62,,,MIDI: 90 5B 62,Macro 8068 
28,Event,868,99,5,Velocity 0x63,,,MIDI: 90 5B 63,Macro 8068 
28,Event,868,100,5,Velocity 0x64,,,MIDI: 90 5B 64,Macro 8068 
28,Event,868,101,5,Velocity 0x65,,,MIDI: 90 5B 65,Macro 8068 
28,Event,868,102,5,Velocity 0x66,,,MIDI: 90 5B 66,Macro 8068 
28,Event,868,103,5,Velocity 0x67,,,MIDI: 90 5B 67,Macro 8068 
28,Event,868,104,5,Velocity 0x68,,,MIDI: 90 5B 68,Macro 8068 
28,Event,868,105,5,Velocity 0x69,,,MIDI: 90 5B 69,Macro 8068 
28,Event,868,106,5,Velocity 0x6A,,,MIDI: 90 5B 6A,Macro 8068 
28,Event,868,107,5,Velocity 0x6B,,,MIDI: 90 5B 6B,Macro 8068 
28,Event,868,108,5,Velocity 0x6C,,,MIDI: 90 5B 6C,Macro 8068 
28,Event,868,109,5,Velocity 0x6D,,,MIDI: 90 5B 6D,Macro 8068 
28,Event,868,110,5,Velocity 0x6E,,,MIDI: 90 5B 6E,Macro 8068 
28,Event,868,111,5,Velocity 0x6F,,,MIDI: 90 5B 6F,Macro 8068 
28,Event,868,112,5,Velocity 0x70,,,MIDI: 90 5B 70,Macro 8068 
28,Event,868,113,5,Velocity 0x71,,,MIDI: 90 5B 71,Macro 8068 
28,Event,868,114,5,Velocity 0x72,,,MIDI: 90 5B 72,Macro 8068 
28,Event,868,115,5,Velocity 0x73,,,MIDI: 90 5B 73,Macro 8068 
28,Event,868,116,5,Velocity 0x74,,,MIDI: 90 5B 74,Macro 8068 
28,Event,868,117,5,Velocity 0x75,,,MIDI: 90 5B 75,Macro 8068 
28,Event,868,118,5,Velocity 0x76,,,MIDI: 90 5B 76,Macro 8068 
28,Event,868,119,5,Velocity 0x77,,,MIDI: 90 5B 77,Macro 8068 
28,Event,868,120,5,Velocity 0x78,,,MIDI: 90 5B 78,Macro 8068 
28,Event,868,121,5,Velocity 0x79,,,MIDI: 90 5B 79,Macro 8068 
28,Event,868,122,5,Velocity 0x7A,,,MIDI: 90 5B 7A,Macro 8068 
28,Event,868,123,5,Velocity 0x7B,,,MIDI: 90 5B 7B,Macro 8068 
28,Event,868,124,5,Velocity 0x7C,,,MIDI: 90 5B 7C,Macro 8068 
28,Event,868,125,5,Velocity 0x7D,,,MIDI: 90 5B 7D,Macro 8068 
28,Event,868,126,5,Velocity 0x7E,,,MIDI: 90 5B 7E,Macro 8068 
28,Event,868,127,5,Velocity 0x7F,,,MIDI: 90 5B 7F,Macro 8068 
28,Event,868,128,5,Velocity 0x00,,,MIDI: 90 5B 00,Macro 8068 
28,Event,868,129,5,Release,,,MIDI: 80 5B 00, 
28,Event,871,0,5,,,,Source 1 External,Network
28,Event,871,1,5,Velocity 0x01,,,MIDI: 90 3C 01,Macro 8071 
28,Event,871,2,5,Velocity 0x02,,,MIDI: 90 3C 02,Macro 8071 
28,Event,871,3,5,Velocity 0x03,,,MIDI: 90 3C 03,Macro 8071 
28,Event,871,4,5,Velocity 0x04,,,MIDI: 90 3C 04,Macro 8071 
28,Event,871,5,5,Velocity 0x05,,,MIDI: 90 3C 05,Macro 8071 
28,Event,871,6,5,Velocity 0x06,,,MIDI: 90 3C 06,Macro 8071 
28,Event,871,7,5,Velocity 0x07,,,MIDI: 90 3C 07,Macro 8071 
28,Event,871,8,5,Velocity 0x08,,,MIDI: 90 3C 08,Macro 8071 
28,Event,871,9,5,Velocity 0x09,,,MIDI: 90 3C 09,Macro 8071 
28,Event,871,10,5,Velocity 0x0A,,,MIDI: 90 3C 0A,Macro 8071 
28,Event,871,11,5,Velocity 0x0B,,,MIDI: 90 3C 0B,Macro 8071 
28,Event,871,12,5,Velocity 0x0C,,,MIDI: 90 3C 0C,Macro 8071 
28,Event,871,13,5,Velocity 0x0D,,,MIDI: 90 3C 0D,Macro 8071 
28,Event,871,14,5,Velocity 0x0E,,,MIDI: 90 3C 0E,Macro 8071 
28,Event,871,15,5,Velocity 0x0F,,,MIDI: 90 3C 0F,Macro 8071 
28,Event,871,16,5,Velocity 0x10,,,MIDI: 90 3C 10,Macro 8071 
28,Event,871,17,5,Velocity 0x11,,,MIDI: 90 3C 11,Macro 8071 
28,Event,871,18,5,Velocity 0x12,,,MIDI: 90 3C 12,Macro 8071 
28,Event,871,19,5,Velocity 0x13,,,MIDI: 90 3C 13,Macro 8071 
28,Event,871,20,5,Velocity 0x14,,,MIDI: 90 3C 14,Macro 8071 
28,Event,871,21,5,Velocity 0x15,,,MIDI: 90 3C 15,Macro 8071 
28,Event,871,22,5,Velocity 0x16,,,MIDI: 90 3C 16,Macro 8071 
28,Event,871,23,5,Velocity 0x17,,,MIDI: 90 3C 17,Macro 8071 
28,Event,871,24,5,Velocity 0x18,,,MIDI: 90 3C 18,Macro 8071 
28,Event,871,25,5,Velocity 0x19,,,MIDI: 90 3C 19,Macro 8071 
28,Event,871,26,5,Velocity 0x1A,,,MIDI: 90 3C 1A,Macro 8071 
28,Event,871,27,5,Velocity 0x1B,,,MIDI: 90 3C 1B,Macro 8071 
28,Event,871,28,5,Velocity 0x1C,,,MIDI: 90 3C 1C,Macro 8071 
28,Event,871,29,5,Velocity 0x1D,,,MIDI: 90 3C 1D,Macro 8071 
28,Event,871,30,5,Velocity 0x1E,,,MIDI: 90 3C 1E,Macro 8071 
28,Event,871,31,5,Velocity 0x1F,,,MIDI: 90 3C 1F,Macro 8071 
28,Event,871,32,5,Velocity 0x20,,,MIDI: 90 3C 20,Macro 8071 
28,Event,871,33,5,Velocity 0x21,,,MIDI: 90 3C 21,Macro 8071 
28,Event,871,34,5,Velocity 0x22,,,MIDI: 90 3C 22,Macro 8071 
28,Event,871,35,5,Velocity 0x23,,,MIDI: 90 3C 23,Macro 8071 
28,Event,871,36,5,Velocity 0x24,,,MIDI: 90 3C 24,Macro 8071 
28,Event,871,37,5,Velocity 0x25,,,MIDI: 90 3C 25,Macro 8071 
28,Event,871,38,5,Velocity 0x26,,,MIDI: 90 3C 26,Macro 8071 
28,Event,871,39,5,Velocity 0x27,,,MIDI: 90 3C 27,Macro 8071 
28,Event,871,40,5,Velocity 0x28,,,MIDI: 90 3C 28,Macro 8071 
28,Event,871,41,5,Velocity 0x29,,,MIDI: 90 3C 29,Macro 8071 
28,Event,871,42,5,Velocity 0x2A,,,MIDI: 90 3C 2A,Macro 8071 
28,Event,871,43,5,Velocity 0x2B,,,MIDI: 90 3C 2B,Macro 8071 
28,Event,871,44,5,Velocity 0x2C,,,MIDI: 90 3C 2C,Macro 8071 
28,Event,871,45,5,Velocity 0x2D,,,MIDI: 90 3C 2D,Macro 8071 
28,Event,871,46,5,Velocity 0x2E,,,MIDI: 90 3C 2E,Macro 8071 
28,Event,871,47,5,Velocity 0x2F,,,MIDI: 90 3C 2F,Macro 8071 
28,Event,871,48,5,Velocity 0x30,,,MIDI: 90 3C 30,Macro 8071 
28,Event,871,49,5,Velocity 0x31,,,MIDI: 90 3C 31,Macro 8071 
28,Event,871,50,5,Velocity 0x32,,,MIDI: 90 3C 32,Macro 8071 
28,Event,871,51,5,Velocity 0x33,,,MIDI: 90 3C 33,Macro 8071 
28,Event,871,52,5,Velocity 0x34,,,MIDI: 90 3C 34,Macro 8071 
28,Event,871,53,5,Velocity 0x35,,,MIDI: 90 3C 35,Macro 8071 
28,Event,871,54,5,Velocity 0x36,,,MIDI: 90 3C 36,Macro 8071 
28,Event,871,55,5,Velocity 0x37,,,MIDI: 90 3C 37,Macro 8071 
28,Event,871,56,5,Velocity 0x38,,,MIDI: 90 3C 38,Macro 8071 
28,Event,871,57,5,Velocity 0x39,,,MIDI: 90 3C 39,Macro 8071 
28,Event,871,58,5,Velocity 0x3A,,,MIDI: 90 3C 3A,Macro 8071 
28,Event,871,59,5,Velocity 0x3B,,,MIDI: 90 3C 3B,Macro 8071 
28,Event,871,60,5,Velocity 0x3C,,,MIDI: 90 3C 3C,Macro 8071 
28,Event,871,61,5,Velocity 0x3D,,,MIDI: 90 3C 3D,Macro 8071 
28,Event,871,62,5,Velocity 0x3E,,,MIDI: 90 3C 3E,Macro 8071 
28,Event,871,63,5,Velocity 0x3F,,,MIDI: 90 3C 3F,Macro 8071 
28,Event,871,64,5,Velocity 0x40,,,MIDI: 90 3C 40,Macro 8071 
28,Event,871,65,5,Velocity 0x41,,,MIDI: 90 3C 41,Macro 8071 
28,Event,871,66,5,Velocity 0x42,,,MIDI: 90 3C 42,Macro 8071 
28,Event,871,67,5,Velocity 0x43,,,MIDI: 90 3C 43,Macro 8071 
28,Event,871,68,5,Velocity 0x44,,,MIDI: 90 3C 44,Macro 8071 
28,Event,871,69,5,Velocity 0x45,,,MIDI: 90 3C 45,Macro 8071 
28,Event,871,70,5,Velocity 0x46,,,MIDI: 90 3C 46,Macro 8071 
28,Event,871,71,5,Velocity 0x47,,,MIDI: 90 3C 47,Macro 8071 
28,Event,871,72,5,Velocity 0x48,,,MIDI: 90 3C 48,Macro 8071 
28,Event,871,73,5,Velocity 0x49,,,MIDI: 90 3C 49,Macro 8071 
28,Event,871,74,5,Velocity 0x4A,,,MIDI: 90 3C 4A,Macro 8071 
28,Event,871,75,5,Velocity 0x4B,,,MIDI: 90 3C 4B,Macro 8071 
28,Event,871,76,5,Velocity 0x4C,,,MIDI: 90 3C 4C,Macro 8071 
28,Event,871,77,5,Velocity 0x4D,,,MIDI: 90 3C 4D,Macro 8071 
28,Event,871,78,5,Velocity 0x4E,,,MIDI: 90 3C 4E,Macro 8071 
28,Event,871,79,5,Velocity 0x4F,,,MIDI: 90 3C 4F,Macro 8071 
28,Event,871,80,5,Velocity 0x50,,,MIDI: 90 3C 50,Macro 8071 
28,Event,871,81,5,Velocity 0x51,,,MIDI: 90 3C 51,Macro 8071 
28,Event,871,82,5,Velocity 0x52,,,MIDI: 90 3C 52,Macro 8071 
28,Event,871,83,5,Velocity 0x53,,,MIDI: 90 3C 53,Macro 8071 
28,Event,871,84,5,Velocity 0x54,,,MIDI: 90 3C 54,Macro 8071 
28,Event,871,85,5,Velocity 0x55,,,MIDI: 90 3C 55,Macro 8071 
28,Event,871,86,5,Velocity 0x56,,,MIDI: 90 3C 56,Macro 8071 
28,Event,871,87,5,Velocity 0x57,,,MIDI: 90 3C 57,Macro 8071 
28,Event,871,88,5,Velocity 0x58,,,MIDI: 90 3C 58,Macro 8071 
28,Event,871,89,5,Velocity 0x59,,,MIDI: 90 3C 59,Macro 8071 
28,Event,871,90,5,Velocity 0x5A,,,MIDI: 90 3C 5A,Macro 8071 
28,Event,871,91,5,Velocity 0x5B,,,MIDI: 90 3C 5B,Macro 8071 
28,Event,871,92,5,Velocity 0x5C,,,MIDI: 90 3C 5C,Macro 8071 
28,Event,871,93,5,Velocity 0x5D,,,MIDI: 90 3C 5D,Macro 8071 
28,Event,871,94,5,Velocity 0x5E,,,MIDI: 90 3C 5E,Macro 8071 
28,Event,871,95,5,Velocity 0x5F,,,MIDI: 90 3C 5F,Macro 8071 
28,Event,871,96,5,Velocity 0x60,,,MIDI: 90 3C 60,Macro 8071 
28,Event,871,97,5,Velocity 0x61,,,MIDI: 90 3C 61,Macro 8071 
28,Event,871,98,5,Velocity 0x62,,,MIDI: 90 3C 62,Macro 8071 
28,Event,871,99,5,Velocity 0x63,,,MIDI: 90 3C 63,Macro 8071 
28,Event,871,100,5,Velocity 0x64,,,MIDI: 90 3C 64,Macro 8071 
28,Event,871,101,5,Velocity 0x65,,,MIDI: 90 3C 65,Macro 8071 
28,Event,871,102,5,Velocity 0x66,,,MIDI: 90 3C 66,Macro 8071 
28,Event,871,103,5,Velocity 0x67,,,MIDI: 90 3C 67,Macro 8071 
28,Event,871,104,5,Velocity 0x68,,,MIDI: 90 3C 68,Macro 8071 
28,Event,871,105,5,Velocity 0x69,,,MIDI: 90 3C 69,Macro 8071 
28,Event,871,106,5,Velocity 0x6A,,,MIDI: 90 3C 6A,Macro 8071 
28,Event,871,107,5,Velocity 0x6B,,,MIDI: 90 3C 6B,Macro 8071 
28,Event,871,108,5,Velocity 0x6C,,,MIDI: 90 3C 6C,Macro 8071 
28,Event,871,109,5,Velocity 0x6D,,,MIDI: 90 3C 6D,Macro 8071 
28,Event,871,110,5,Velocity 0x6E,,,MIDI: 90 3C 6E,Macro 8071 
28,Event,871,111,5,Velocity 0x6F,,,MIDI: 90 3C 6F,Macro 8071 
28,Event,871,112,5,Velocity 0x70,,,MIDI: 90 3C 70,Macro 8071 
28,Event,871,113,5,Velocity 0x71,,,MIDI: 90 3C 71,Macro 8071 
28,Event,871,114,5,Velocity 0x72,,,MIDI: 90 3C 72,Macro 8071 
28,Event,871,115,5,Velocity 0x73,,,MIDI: 90 3C 73,Macro 8071 
28,Event,871,116,5,Velocity 0x74,,,MIDI: 90 3C 74,Macro 8071 
28,Event,871,117,5,Velocity 0x75,,,MIDI: 90 3C 75,Macro 8071 
28,Event,871,118,5,Velocity 0x76,,,MIDI: 90 3C 76,Macro 8071 
28,Event,871,119,5,Velocity 0x77,,,MIDI: 90 3C 77,Macro 8071 
28,Event,871,120,5,Velocity 0x78,,,MIDI: 90 3C 78,Macro 8071 
28,Event,871,121,5,Velocity 0x79,,,MIDI: 90 3C 79,Macro 8071 
28,Event,871,122,5,Velocity 0x7A,,,MIDI: 90 3C 7A,Macro 8071 
